"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2012-07-01,"Housing under construction | Semi-detached units",108,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2012-08-01,"Housing under construction | Semi-detached units",110,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2012-09-01,"Housing under construction | Semi-detached units",140,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2012-10-01,"Housing under construction | Semi-detached units",142,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2012-11-01,"Housing under construction | Semi-detached units",144,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2012-12-01,"Housing under construction | Semi-detached units",136,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2013-01-01,"Housing under construction | Semi-detached units",132,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2013-02-01,"Housing under construction | Semi-detached units",126,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2013-03-01,"Housing under construction | Semi-detached units",122,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2013-04-01,"Housing under construction | Semi-detached units",114,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2013-05-01,"Housing under construction | Semi-detached units",108,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2013-06-01,"Housing under construction | Semi-detached units",104,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2013-07-01,"Housing under construction | Semi-detached units",126,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2013-08-01,"Housing under construction | Semi-detached units",142,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2013-09-01,"Housing under construction | Semi-detached units",190,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2013-10-01,"Housing under construction | Semi-detached units",208,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2013-11-01,"Housing under construction | Semi-detached units",216,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2013-12-01,"Housing under construction | Semi-detached units",222,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2014-01-01,"Housing under construction | Semi-detached units",220,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2014-02-01,"Housing under construction | Semi-detached units",214,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2014-03-01,"Housing under construction | Semi-detached units",202,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2014-04-01,"Housing under construction | Semi-detached units",200,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2014-05-01,"Housing under construction | Semi-detached units",180,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2014-06-01,"Housing under construction | Semi-detached units",154,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2014-07-01,"Housing under construction | Semi-detached units",168,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2014-08-01,"Housing under construction | Semi-detached units",172,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2014-09-01,"Housing under construction | Semi-detached units",170,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2014-10-01,"Housing under construction | Semi-detached units",174,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2014-11-01,"Housing under construction | Semi-detached units",162,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2014-12-01,"Housing under construction | Semi-detached units",166,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2015-01-01,"Housing under construction | Semi-detached units",166,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2015-02-01,"Housing under construction | Semi-detached units",148,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2015-03-01,"Housing under construction | Semi-detached units",142,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2015-04-01,"Housing under construction | Semi-detached units",126,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2015-05-01,"Housing under construction | Semi-detached units",118,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2015-06-01,"Housing under construction | Semi-detached units",118,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2015-07-01,"Housing under construction | Semi-detached units",102,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2015-08-01,"Housing under construction | Semi-detached units",94,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2015-09-01,"Housing under construction | Semi-detached units",96,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2015-10-01,"Housing under construction | Semi-detached units",96,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2015-11-01,"Housing under construction | Semi-detached units",86,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2015-12-01,"Housing under construction | Semi-detached units",78,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2016-01-01,"Housing under construction | Semi-detached units",80,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2016-02-01,"Housing under construction | Semi-detached units",80,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2016-03-01,"Housing under construction | Semi-detached units",62,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
