"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2010-04-01,"Housing under construction | Single-detached units",839,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2010-05-01,"Housing under construction | Single-detached units",936,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2010-06-01,"Housing under construction | Single-detached units",971,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2010-07-01,"Housing under construction | Single-detached units",1014,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2010-08-01,"Housing under construction | Single-detached units",1064,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2010-09-01,"Housing under construction | Single-detached units",1125,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2010-10-01,"Housing under construction | Single-detached units",1093,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2010-11-01,"Housing under construction | Single-detached units",1015,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2010-12-01,"Housing under construction | Single-detached units",967,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2011-01-01,"Housing under construction | Single-detached units",893,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2011-02-01,"Housing under construction | Single-detached units",805,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2011-03-01,"Housing under construction | Single-detached units",836,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2011-04-01,"Housing under construction | Single-detached units",883,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2011-05-01,"Housing under construction | Single-detached units",910,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2011-06-01,"Housing under construction | Single-detached units",946,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2011-07-01,"Housing under construction | Single-detached units",900,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2011-08-01,"Housing under construction | Single-detached units",1050,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2011-09-01,"Housing under construction | Single-detached units",1051,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2011-10-01,"Housing under construction | Single-detached units",1020,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2011-11-01,"Housing under construction | Single-detached units",1018,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2011-12-01,"Housing under construction | Single-detached units",922,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2012-01-01,"Housing under construction | Single-detached units",984,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2012-02-01,"Housing under construction | Single-detached units",889,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2012-03-01,"Housing under construction | Single-detached units",927,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2012-04-01,"Housing under construction | Single-detached units",992,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2012-05-01,"Housing under construction | Single-detached units",988,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2012-06-01,"Housing under construction | Single-detached units",1121,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2012-07-01,"Housing under construction | Single-detached units",1136,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2012-08-01,"Housing under construction | Single-detached units",1203,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2012-09-01,"Housing under construction | Single-detached units",1313,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2012-10-01,"Housing under construction | Single-detached units",1317,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2012-11-01,"Housing under construction | Single-detached units",1348,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2012-12-01,"Housing under construction | Single-detached units",1248,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2013-01-01,"Housing under construction | Single-detached units",1214,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2013-02-01,"Housing under construction | Single-detached units",1111,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2013-03-01,"Housing under construction | Single-detached units",1056,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2013-04-01,"Housing under construction | Single-detached units",1009,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2013-05-01,"Housing under construction | Single-detached units",1018,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2013-06-01,"Housing under construction | Single-detached units",1043,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2013-07-01,"Housing under construction | Single-detached units",1107,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2013-08-01,"Housing under construction | Single-detached units",1110,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2013-09-01,"Housing under construction | Single-detached units",1159,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2013-10-01,"Housing under construction | Single-detached units",1166,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2013-11-01,"Housing under construction | Single-detached units",1139,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2013-12-01,"Housing under construction | Single-detached units",1085,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2014-01-01,"Housing under construction | Single-detached units",953,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2014-02-01,"Housing under construction | Single-detached units",933,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2014-03-01,"Housing under construction | Single-detached units",857,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2014-04-01,"Housing under construction | Single-detached units",931,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2014-05-01,"Housing under construction | Single-detached units",967,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2014-06-01,"Housing under construction | Single-detached units",1028,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2014-07-01,"Housing under construction | Single-detached units",1057,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2014-08-01,"Housing under construction | Single-detached units",1138,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2014-09-01,"Housing under construction | Single-detached units",1164,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2014-10-01,"Housing under construction | Single-detached units",1150,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
