"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2014-04-01,"Housing under construction | Apartment and other unit types",1490,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2014-05-01,"Housing under construction | Apartment and other unit types",1467,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2014-06-01,"Housing under construction | Apartment and other unit types",1532,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2014-07-01,"Housing under construction | Apartment and other unit types",1491,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2014-08-01,"Housing under construction | Apartment and other unit types",1593,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2014-09-01,"Housing under construction | Apartment and other unit types",1591,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2014-10-01,"Housing under construction | Apartment and other unit types",1574,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2014-11-01,"Housing under construction | Apartment and other unit types",1674,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2014-12-01,"Housing under construction | Apartment and other unit types",1697,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2015-01-01,"Housing under construction | Apartment and other unit types",1753,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2015-02-01,"Housing under construction | Apartment and other unit types",1883,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2015-03-01,"Housing under construction | Apartment and other unit types",1929,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2015-04-01,"Housing under construction | Apartment and other unit types",1849,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2015-05-01,"Housing under construction | Apartment and other unit types",1631,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2015-06-01,"Housing under construction | Apartment and other unit types",1709,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2015-07-01,"Housing under construction | Apartment and other unit types",1645,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2015-08-01,"Housing under construction | Apartment and other unit types",1604,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
